"year","round","from_country","to_country","total_points","tele_points","jury_points"
2011,"semi-final-1","al","ro","",NA,NA
2011,"semi-final-1","al","ru","",NA,NA
2011,"semi-final-1","al","si","",NA,NA
2011,"semi-final-1","al","ie","",NA,NA
2011,"semi-final-1","al","ge","",NA,NA
2011,"semi-final-1","al","ua","",NA,NA
2011,"semi-final-1","al","gb","",NA,NA
2011,"semi-final-1","al","at","",NA,NA
2011,"semi-final-1","al","se","",NA,NA
2011,"semi-final-1","al","rs","",NA,NA
2011,"semi-final-1","al","gr","",NA,NA
2011,"semi-final-1","al","de","",NA,NA
2011,"semi-final-1","al","ba","",NA,NA
2011,"semi-final-1","al","az","",NA,NA
2011,"semi-final-1","al","lt","",NA,NA
2011,"semi-final-1","al","it","",NA,NA
2011,"semi-final-1","am","gr","",NA,NA
2011,"semi-final-1","am","ro","",NA,NA
2011,"semi-final-1","am","ba","",NA,NA
2011,"semi-final-1","am","at","",NA,NA
2011,"semi-final-1","am","ie","",NA,NA
2011,"semi-final-1","am","de","",NA,NA
2011,"semi-final-1","am","rs","",NA,NA
2011,"semi-final-1","am","lt","",NA,NA
2011,"semi-final-1","am","it","",NA,NA
2011,"semi-final-1","am","ua","",NA,NA
2011,"semi-final-1","am","ge","",NA,NA
2011,"semi-final-1","am","ru","",NA,NA
2011,"semi-final-1","am","az","",NA,NA
2011,"semi-final-1","am","fr","",NA,NA
2011,"semi-final-1","am","gb","",NA,NA
2011,"semi-final-1","am","dk","",NA,NA
2011,"semi-final-1","am","md","",NA,NA
2011,"semi-final-1","am","se","",NA,NA
2011,"semi-final-1","am","si","",NA,NA
2011,"semi-final-1","az","si","",NA,NA
2011,"semi-final-1","az","ie","",NA,NA
2011,"semi-final-1","az","si","",NA,NA
2011,"semi-final-1","az","se","",NA,NA
2011,"semi-final-1","az","md","",NA,NA
2011,"semi-final-1","az","lt","",NA,NA
2011,"semi-final-1","az","de","",NA,NA
2011,"semi-final-1","az","ba","",NA,NA
2011,"semi-final-1","az","ro","",NA,NA
2011,"semi-final-1","az","ru","",NA,NA
2011,"semi-final-1","az","it","",NA,NA
2011,"semi-final-1","az","at","",NA,NA
2011,"semi-final-1","az","ua","",NA,NA
2011,"semi-final-1","az","rs","",NA,NA
2011,"semi-final-1","az","gr","",NA,NA
2011,"semi-final-1","az","ge","",NA,NA
2011,"semi-final-1","az","fr","",NA,NA
2011,"semi-final-1","az","gb","",NA,NA
2011,"semi-final-1","az","dk","",NA,NA
2011,"semi-final-1","hr","az","",NA,NA
2011,"semi-final-1","hr","rs","",NA,NA
2011,"semi-final-1","hr","md","",NA,NA
2011,"semi-final-1","hr","at","",NA,NA
2011,"semi-final-1","hr","ie","",NA,NA
2011,"semi-final-1","hr","gb","",NA,NA
2011,"semi-final-1","hr","se","",NA,NA
2011,"semi-final-1","hr","ro","",NA,NA
2011,"semi-final-1","hr","it","",NA,NA
2011,"semi-final-1","hr","ba","",NA,NA
2011,"semi-final-1","hr","ua","",NA,NA
2011,"semi-final-1","hr","si","",NA,NA
2011,"semi-final-1","hr","fr","",NA,NA
2011,"semi-final-1","hr","dk","",NA,NA
2011,"semi-final-1","hr","ge","",NA,NA
2011,"semi-final-1","hr","gr","",NA,NA
2011,"semi-final-1","hr","de","",NA,NA
2011,"semi-final-1","hr","ru","",NA,NA
2011,"semi-final-1","hr","lt","",NA,NA
2011,"semi-final-1","fi","gr","",NA,NA
2011,"semi-final-1","fi","az","",NA,NA
2011,"semi-final-1","fi","ru","",NA,NA
2011,"semi-final-1","fi","dk","",NA,NA
2011,"semi-final-1","fi","ba","",NA,NA
2011,"semi-final-1","fi","ge","",NA,NA
2011,"semi-final-1","fi","ua","",NA,NA
2011,"semi-final-1","fi","ro","",NA,NA
2011,"semi-final-1","fi","si","",NA,NA
2011,"semi-final-1","fi","gb","",NA,NA
2011,"semi-final-1","fi","md","",NA,NA
2011,"semi-final-1","fi","se","",NA,NA
2011,"semi-final-1","fi","ie","",NA,NA
2011,"semi-final-1","fi","lt","",NA,NA
2011,"semi-final-1","fi","de","",NA,NA
2011,"semi-final-1","fi","at","",NA,NA
2011,"semi-final-1","fi","fr","",NA,NA
2011,"semi-final-1","fi","rs","",NA,NA
2011,"semi-final-1","fi","it","",NA,NA
2011,"semi-final-1","ge","de","",NA,NA
2011,"semi-final-1","ge","se","",NA,NA
2011,"semi-final-1","ge","az","",NA,NA
2011,"semi-final-1","ge","dk","",NA,NA
2011,"semi-final-1","ge","si","",NA,NA
2011,"semi-final-1","ge","lt","",NA,NA
2011,"semi-final-1","ge","ba","",NA,NA
2011,"semi-final-1","ge","fr","",NA,NA
2011,"semi-final-1","ge","it","",NA,NA
2011,"semi-final-1","ge","md","",NA,NA
2011,"semi-final-1","ge","ro","",NA,NA
2011,"semi-final-1","ge","gb","",NA,NA
2011,"semi-final-1","ge","gr","",NA,NA
2011,"semi-final-1","ge","rs","",NA,NA
2011,"semi-final-1","ge","ie","",NA,NA
2011,"semi-final-1","ge","ua","",NA,NA
2011,"semi-final-1","ge","at","",NA,NA
2011,"semi-final-1","ge","at","",NA,NA
2011,"semi-final-1","ge","ru","",NA,NA
2011,"semi-final-1","gr","ba","",NA,NA
2011,"semi-final-1","gr","at","",NA,NA
2011,"semi-final-1","gr","ie","",NA,NA
2011,"semi-final-1","gr","fr","",NA,NA
2011,"semi-final-1","gr","ru","",NA,NA
2011,"semi-final-1","gr","it","",NA,NA
2011,"semi-final-1","gr","az","",NA,NA
2011,"semi-final-1","gr","se","",NA,NA
2011,"semi-final-1","gr","dk","",NA,NA
2011,"semi-final-1","gr","ro","",NA,NA
2011,"semi-final-1","gr","de","",NA,NA
2011,"semi-final-1","gr","md","",NA,NA
2011,"semi-final-1","gr","ua","",NA,NA
2011,"semi-final-1","gr","rs","",NA,NA
2011,"semi-final-1","gr","si","",NA,NA
2011,"semi-final-1","gr","lt","",NA,NA
2011,"semi-final-1","gr","lt","",NA,NA
2011,"semi-final-1","gr","gb","",NA,NA
2011,"semi-final-1","gr","ge","",NA,NA
2011,"semi-final-1","hu","dk","",NA,NA
2011,"semi-final-1","hu","gr","",NA,NA
2011,"semi-final-1","hu","md","",NA,NA
2011,"semi-final-1","hu","ro","",NA,NA
2011,"semi-final-1","hu","lt","",NA,NA
2011,"semi-final-1","hu","it","",NA,NA
2011,"semi-final-1","hu","ie","",NA,NA
2011,"semi-final-1","hu","az","",NA,NA
2011,"semi-final-1","hu","de","",NA,NA
2011,"semi-final-1","hu","rs","",NA,NA
2011,"semi-final-1","hu","se","",NA,NA
2011,"semi-final-1","hu","ba","",NA,NA
2011,"semi-final-1","hu","fr","",NA,NA
2011,"semi-final-1","hu","at","",NA,NA
2011,"semi-final-1","hu","ru","",NA,NA
2011,"semi-final-1","hu","gb","",NA,NA
2011,"semi-final-1","hu","si","",NA,NA
2011,"semi-final-1","hu","ua","",NA,NA
2011,"semi-final-1","hu","ge","",NA,NA
2011,"semi-final-1","is","ie","",NA,NA
2011,"semi-final-1","is","se","",NA,NA
2011,"semi-final-1","is","md","",NA,NA
2011,"semi-final-1","is","ge","",NA,NA
2011,"semi-final-1","is","de","",NA,NA
2011,"semi-final-1","is","it","",NA,NA
2011,"semi-final-1","is","ba","",NA,NA
2011,"semi-final-1","is","at","",NA,NA
2011,"semi-final-1","is","ro","",NA,NA
2011,"semi-final-1","is","ua","",NA,NA
2011,"semi-final-1","is","rs","",NA,NA
2011,"semi-final-1","is","gr","",NA,NA
2011,"semi-final-1","is","dk","",NA,NA
2011,"semi-final-1","is","lt","",NA,NA
2011,"semi-final-1","is","si","",NA,NA
2011,"semi-final-1","is","az","",NA,NA
2011,"semi-final-1","is","fr","",NA,NA
2011,"semi-final-1","is","ru","",NA,NA
2011,"semi-final-1","is","gb","",NA,NA
2011,"semi-final-1","lt","rs","",NA,NA
2011,"semi-final-1","lt","rs","",NA,NA
2011,"semi-final-1","lt","ua","",NA,NA
2011,"semi-final-1","lt","de","",NA,NA
2011,"semi-final-1","lt","si","",NA,NA
2011,"semi-final-1","lt","fr","",NA,NA
2011,"semi-final-1","lt","ba","",NA,NA
2011,"semi-final-1","lt","ie","",NA,NA
2011,"semi-final-1","lt","it","",NA,NA
2011,"semi-final-1","lt","dk","",NA,NA
2011,"semi-final-1","lt","ro","",NA,NA
2011,"semi-final-1","lt","md","",NA,NA
2011,"semi-final-1","lt","az","",NA,NA
2011,"semi-final-1","lt","gb","",NA,NA
2011,"semi-final-1","lt","ru","",NA,NA
2011,"semi-final-1","lt","se","",NA,NA
2011,"semi-final-1","lt","ge","",NA,NA
2011,"semi-final-1","lt","gr","",NA,NA
2011,"semi-final-1","lt","at","",NA,NA
2011,"semi-final-1","mt","ua","",NA,NA
2011,"semi-final-1","mt","ie","",NA,NA
2011,"semi-final-1","mt","md","",NA,NA
2011,"semi-final-1","mt","fr","",NA,NA
2011,"semi-final-1","mt","ro","",NA,NA
2011,"semi-final-1","mt","az","",NA,NA
2011,"semi-final-1","mt","se","",NA,NA
2011,"semi-final-1","mt","at","",NA,NA
2011,"semi-final-1","mt","ge","",NA,NA
2011,"semi-final-1","mt","lt","",NA,NA
2011,"semi-final-1","mt","ru","",NA,NA
2011,"semi-final-1","mt","de","",NA,NA
2011,"semi-final-1","mt","ba","",NA,NA
2011,"semi-final-1","mt","rs","",NA,NA
2011,"semi-final-1","mt","dk","",NA,NA
2011,"semi-final-1","mt","gb","",NA,NA
2011,"semi-final-1","mt","si","",NA,NA
2011,"semi-final-1","mt","it","",NA,NA
2011,"semi-final-1","mt","gr","",NA,NA
2011,"semi-final-1","no","dk","",NA,NA
2011,"semi-final-1","no","ba","",NA,NA
2011,"semi-final-1","no","de","",NA,NA
2011,"semi-final-1","no","si","",NA,NA
2011,"semi-final-1","no","md","",NA,NA
2011,"semi-final-1","no","at","",NA,NA
2011,"semi-final-1","no","it","",NA,NA
2011,"semi-final-1","no","se","",NA,NA
2011,"semi-final-1","no","gb","",NA,NA
2011,"semi-final-1","no","fr","",NA,NA
2011,"semi-final-1","no","gr","",NA,NA
2011,"semi-final-1","no","ro","",NA,NA
2011,"semi-final-1","no","ru","",NA,NA
2011,"semi-final-1","no","ua","",NA,NA
2011,"semi-final-1","no","lt","",NA,NA
2011,"semi-final-1","no","az","",NA,NA
2011,"semi-final-1","no","ie","",NA,NA
2011,"semi-final-1","no","rs","",NA,NA
2011,"semi-final-1","no","ge","",NA,NA
2011,"semi-final-1","pl","se","",NA,NA
2011,"semi-final-1","pl","ba","",NA,NA
2011,"semi-final-1","pl","az","",NA,NA
2011,"semi-final-1","pl","it","",NA,NA
2011,"semi-final-1","pl","gr","",NA,NA
2011,"semi-final-1","pl","fr","",NA,NA
2011,"semi-final-1","pl","si","",NA,NA
2011,"semi-final-1","pl","ru","",NA,NA
2011,"semi-final-1","pl","ua","",NA,NA
2011,"semi-final-1","pl","ge","",NA,NA
2011,"semi-final-1","pl","md","",NA,NA
2011,"semi-final-1","pl","lt","",NA,NA
2011,"semi-final-1","pl","dk","",NA,NA
2011,"semi-final-1","pl","rs","",NA,NA
2011,"semi-final-1","pl","at","",NA,NA
2011,"semi-final-1","pl","gb","",NA,NA
2011,"semi-final-1","pl","ie","",NA,NA
2011,"semi-final-1","pl","ro","",NA,NA
2011,"semi-final-1","pl","de","",NA,NA
2011,"semi-final-1","pt","gr","",NA,NA
2011,"semi-final-1","pt","md","",NA,NA
2011,"semi-final-1","pt","gb","",NA,NA
2011,"semi-final-1","pt","ro","",NA,NA
2011,"semi-final-1","pt","dk","",NA,NA
2011,"semi-final-1","pt","ua","",NA,NA
2011,"semi-final-1","pt","ru","",NA,NA
2011,"semi-final-1","pt","ge","",NA,NA
2011,"semi-final-1","pt","lt","",NA,NA
2011,"semi-final-1","pt","az","",NA,NA
2011,"semi-final-1","pt","at","",NA,NA
2011,"semi-final-1","pt","ie","",NA,NA
2011,"semi-final-1","pt","rs","",NA,NA
2011,"semi-final-1","pt","si","",NA,NA
2011,"semi-final-1","pt","se","",NA,NA
2011,"semi-final-1","pt","de","",NA,NA
2011,"semi-final-1","pt","it","",NA,NA
2011,"semi-final-1","pt","fr","",NA,NA
2011,"semi-final-1","pt","ba","",NA,NA
2011,"semi-final-1","ru","se","",NA,NA
2011,"semi-final-1","ru","it","",NA,NA
2011,"semi-final-1","ru","gb","",NA,NA
2011,"semi-final-1","ru","ua","",NA,NA
2011,"semi-final-1","ru","ie","",NA,NA
2011,"semi-final-1","ru","ba","",NA,NA
2011,"semi-final-1","ru","lt","",NA,NA
2011,"semi-final-1","ru","az","",NA,NA
2011,"semi-final-1","ru","ro","",NA,NA
2011,"semi-final-1","ru","si","",NA,NA
2011,"semi-final-1","ru","de","",NA,NA
2011,"semi-final-1","ru","dk","",NA,NA
2011,"semi-final-1","ru","fr","",NA,NA
2011,"semi-final-1","ru","md","",NA,NA
2011,"semi-final-1","ru","rs","",NA,NA
2011,"semi-final-1","ru","rs","",NA,NA
2011,"semi-final-1","ru","at","",NA,NA
2011,"semi-final-1","ru","ge","",NA,NA
2011,"semi-final-1","ru","gr","",NA,NA
2011,"semi-final-1","sm","at","",NA,NA
2011,"semi-final-1","sm","ge","",NA,NA
2011,"semi-final-1","sm","ua","",NA,NA
2011,"semi-final-1","sm","rs","",NA,NA
2011,"semi-final-1","sm","ba","",NA,NA
2011,"semi-final-1","sm","gr","",NA,NA
2011,"semi-final-1","sm","ro","",NA,NA
2011,"semi-final-1","sm","dk","",NA,NA
2011,"semi-final-1","sm","ru","",NA,NA
2011,"semi-final-1","sm","de","",NA,NA
2011,"semi-final-1","sm","se","",NA,NA
2011,"semi-final-1","sm","lt","",NA,NA
2011,"semi-final-1","sm","ie","",NA,NA
2011,"semi-final-1","sm","fr","",NA,NA
2011,"semi-final-1","sm","si","",NA,NA
2011,"semi-final-1","sm","gb","",NA,NA
2011,"semi-final-1","sm","it","",NA,NA
2011,"semi-final-1","sm","az","",NA,NA
2011,"semi-final-1","sm","md","",NA,NA
2011,"semi-final-1","rs","md","",NA,NA
2011,"semi-final-1","rs","lt","",NA,NA
2011,"semi-final-1","rs","fr","",NA,NA
2011,"semi-final-1","rs","ie","",NA,NA
2011,"semi-final-1","rs","dk","",NA,NA
2011,"semi-final-1","rs","md","",NA,NA
2011,"semi-final-1","rs","ru","",NA,NA
2011,"semi-final-1","rs","it","",NA,NA
2011,"semi-final-1","rs","az","",NA,NA
2011,"semi-final-1","rs","se","",NA,NA
2011,"semi-final-1","rs","gb","",NA,NA
2011,"semi-final-1","rs","gr","",NA,NA
2011,"semi-final-1","rs","ge","",NA,NA
2011,"semi-final-1","rs","at","",NA,NA
2011,"semi-final-1","rs","ba","",NA,NA
2011,"semi-final-1","rs","ro","",NA,NA
2011,"semi-final-1","rs","ua","",NA,NA
2011,"semi-final-1","rs","si","",NA,NA
2011,"semi-final-1","rs","de","",NA,NA
2011,"semi-final-1","es","ba","",NA,NA
2011,"semi-final-1","es","gb","",NA,NA
2011,"semi-final-1","es","de","",NA,NA
2011,"semi-final-1","es","at","",NA,NA
2011,"semi-final-1","es","rs","",NA,NA
2011,"semi-final-1","es","gr","",NA,NA
2011,"semi-final-1","es","md","",NA,NA
2011,"semi-final-1","es","dk","",NA,NA
2011,"semi-final-1","es","ie","",NA,NA
2011,"semi-final-1","es","ru","",NA,NA
2011,"semi-final-1","es","fr","",NA,NA
2011,"semi-final-1","es","se","",NA,NA
2011,"semi-final-1","es","it","",NA,NA
2011,"semi-final-1","es","az","",NA,NA
2011,"semi-final-1","es","ua","",NA,NA
2011,"semi-final-1","es","ge","",NA,NA
2011,"semi-final-1","es","lt","",NA,NA
2011,"semi-final-1","es","ro","",NA,NA
2011,"semi-final-1","es","si","",NA,NA
2011,"semi-final-1","ch","rs","",NA,NA
2011,"semi-final-1","ch","lt","",NA,NA
2011,"semi-final-1","ch","ru","",NA,NA
2011,"semi-final-1","ch","ge","",NA,NA
2011,"semi-final-1","ch","ua","",NA,NA
2011,"semi-final-1","ch","de","",NA,NA
2011,"semi-final-1","ch","ba","",NA,NA
2011,"semi-final-1","ch","gb","",NA,NA
2011,"semi-final-1","ch","at","",NA,NA
2011,"semi-final-1","ch","it","",NA,NA
2011,"semi-final-1","ch","ro","",NA,NA
2011,"semi-final-1","ch","se","",NA,NA
2011,"semi-final-1","ch","dk","",NA,NA
2011,"semi-final-1","ch","si","",NA,NA
2011,"semi-final-1","ch","md","",NA,NA
2011,"semi-final-1","ch","az","",NA,NA
2011,"semi-final-1","ch","ie","",NA,NA
2011,"semi-final-1","ch","gr","",NA,NA
2011,"semi-final-1","ch","fr","",NA,NA
2011,"semi-final-1","tr","rs","",NA,NA
2011,"semi-final-1","tr","fr","",NA,NA
2011,"semi-final-1","tr","ro","",NA,NA
2011,"semi-final-1","tr","dk","",NA,NA
2011,"semi-final-1","tr","si","",NA,NA
2011,"semi-final-1","tr","ua","",NA,NA
2011,"semi-final-1","tr","se","",NA,NA
2011,"semi-final-1","tr","ie","",NA,NA
2011,"semi-final-1","tr","az","",NA,NA
2011,"semi-final-1","tr","lt","",NA,NA
2011,"semi-final-1","tr","ru","",NA,NA
2011,"semi-final-1","tr","ba","",NA,NA
2011,"semi-final-1","tr","it","",NA,NA
2011,"semi-final-1","tr","ge","",NA,NA
2011,"semi-final-1","tr","md","",NA,NA
2011,"semi-final-1","tr","at","",NA,NA
2011,"semi-final-1","tr","de","",NA,NA
2011,"semi-final-1","tr","gb","",NA,NA
2011,"semi-final-1","tr","gr","",NA,NA
2011,"semi-final-1","gb","ru","",NA,NA
2011,"semi-final-1","gb","it","",NA,NA
2011,"semi-final-1","gb","si","",NA,NA
2011,"semi-final-1","gb","rs","",NA,NA
2011,"semi-final-1","gb","se","",NA,NA
2011,"semi-final-1","gb","ro","",NA,NA
2011,"semi-final-1","gb","lt","",NA,NA
2011,"semi-final-1","gb","az","",NA,NA
2011,"semi-final-1","gb","md","",NA,NA
2011,"semi-final-1","gb","ie","",NA,NA
2011,"semi-final-1","gb","fr","",NA,NA
2011,"semi-final-1","gb","ba","",NA,NA
2011,"semi-final-1","gb","ua","",NA,NA
2011,"semi-final-1","gb","gr","",NA,NA
2011,"semi-final-1","gb","dk","",NA,NA
2011,"semi-final-1","gb","de","",NA,NA
2011,"semi-final-1","gb","at","",NA,NA
2011,"semi-final-1","gb","at","",NA,NA
2011,"semi-final-1","gb","ge","",NA,NA
2011,"semi-final-2","at","ba","",NA,NA
2011,"semi-final-2","at","ua","",NA,NA
2011,"semi-final-2","at","gr","",NA,NA
2011,"semi-final-2","at","fr","",NA,NA
2011,"semi-final-2","at","md","",NA,NA
2011,"semi-final-2","at","de","",NA,NA
2011,"semi-final-2","at","si","",NA,NA
2011,"semi-final-2","at","ru","",NA,NA
2011,"semi-final-2","at","gb","",NA,NA
2011,"semi-final-2","at","az","",NA,NA
2011,"semi-final-2","at","ge","",NA,NA
2011,"semi-final-2","at","it","",NA,NA
2011,"semi-final-2","at","ie","",NA,NA
2011,"semi-final-2","at","ro","",NA,NA
2011,"semi-final-2","at","lt","",NA,NA
2011,"semi-final-2","at","rs","",NA,NA
2011,"semi-final-2","at","se","",NA,NA
2011,"semi-final-2","at","se","",NA,NA
2011,"semi-final-2","at","dk","",NA,NA
2011,"semi-final-2","by","gr","",NA,NA
2011,"semi-final-2","by","lt","",NA,NA
2011,"semi-final-2","by","se","",NA,NA
2011,"semi-final-2","by","at","",NA,NA
2011,"semi-final-2","by","it","",NA,NA
2011,"semi-final-2","by","ru","",NA,NA
2011,"semi-final-2","by","az","",NA,NA
2011,"semi-final-2","by","ro","",NA,NA
2011,"semi-final-2","by","ua","",NA,NA
2011,"semi-final-2","by","si","",NA,NA
2011,"semi-final-2","by","dk","",NA,NA
2011,"semi-final-2","by","rs","",NA,NA
2011,"semi-final-2","by","ba","",NA,NA
2011,"semi-final-2","by","ge","",NA,NA
2011,"semi-final-2","by","ie","",NA,NA
2011,"semi-final-2","by","de","",NA,NA
2011,"semi-final-2","by","fr","",NA,NA
2011,"semi-final-2","by","gb","",NA,NA
2011,"semi-final-2","by","md","",NA,NA
2011,"semi-final-2","be","ie","",NA,NA
2011,"semi-final-2","be","de","",NA,NA
2011,"semi-final-2","be","ua","",NA,NA
2011,"semi-final-2","be","lt","",NA,NA
2011,"semi-final-2","be","az","",NA,NA
2011,"semi-final-2","be","ge","",NA,NA
2011,"semi-final-2","be","dk","",NA,NA
2011,"semi-final-2","be","gb","",NA,NA
2011,"semi-final-2","be","ro","",NA,NA
2011,"semi-final-2","be","si","",NA,NA
2011,"semi-final-2","be","ba","",NA,NA
2011,"semi-final-2","be","rs","",NA,NA
2011,"semi-final-2","be","se","",NA,NA
2011,"semi-final-2","be","it","",NA,NA
2011,"semi-final-2","be","gr","",NA,NA
2011,"semi-final-2","be","fr","",NA,NA
2011,"semi-final-2","be","at","",NA,NA
2011,"semi-final-2","be","ru","",NA,NA
2011,"semi-final-2","be","md","",NA,NA
2011,"semi-final-2","ba","gb","",NA,NA
2011,"semi-final-2","ba","md","",NA,NA
2011,"semi-final-2","ba","it","",NA,NA
2011,"semi-final-2","ba","si","",NA,NA
2011,"semi-final-2","ba","ro","",NA,NA
2011,"semi-final-2","ba","lt","",NA,NA
2011,"semi-final-2","ba","az","",NA,NA
2011,"semi-final-2","ba","gr","",NA,NA
2011,"semi-final-2","ba","ru","",NA,NA
2011,"semi-final-2","ba","ua","",NA,NA
2011,"semi-final-2","ba","de","",NA,NA
2011,"semi-final-2","ba","ge","",NA,NA
2011,"semi-final-2","ba","fr","",NA,NA
2011,"semi-final-2","ba","dk","",NA,NA
2011,"semi-final-2","ba","ie","",NA,NA
2011,"semi-final-2","ba","rs","",NA,NA
2011,"semi-final-2","ba","at","",NA,NA
2011,"semi-final-2","ba","se","",NA,NA
2011,"semi-final-2","ba","se","",NA,NA
2011,"semi-final-2","bg","ie","",NA,NA
2011,"semi-final-2","bg","md","",NA,NA
2011,"semi-final-2","bg","ua","",NA,NA
2011,"semi-final-2","bg","rs","",NA,NA
2011,"semi-final-2","bg","ru","",NA,NA
2011,"semi-final-2","bg","se","",NA,NA
2011,"semi-final-2","bg","gr","",NA,NA
2011,"semi-final-2","bg","at","",NA,NA
2011,"semi-final-2","bg","it","",NA,NA
2011,"semi-final-2","bg","fr","",NA,NA
2011,"semi-final-2","bg","si","",NA,NA
2011,"semi-final-2","bg","ro","",NA,NA
2011,"semi-final-2","bg","ge","",NA,NA
2011,"semi-final-2","bg","gb","",NA,NA
2011,"semi-final-2","bg","az","",NA,NA
2011,"semi-final-2","bg","ba","",NA,NA
2011,"semi-final-2","bg","dk","",NA,NA
2011,"semi-final-2","bg","de","",NA,NA
2011,"semi-final-2","bg","lt","",NA,NA
2011,"semi-final-2","cy","ua","",NA,NA
2011,"semi-final-2","cy","az","",NA,NA
2011,"semi-final-2","cy","ro","",NA,NA
2011,"semi-final-2","cy","de","",NA,NA
2011,"semi-final-2","cy","lt","",NA,NA
2011,"semi-final-2","cy","si","",NA,NA
2011,"semi-final-2","cy","at","",NA,NA
2011,"semi-final-2","cy","ie","",NA,NA
2011,"semi-final-2","cy","it","",NA,NA
2011,"semi-final-2","cy","ru","",NA,NA
2011,"semi-final-2","cy","gb","",NA,NA
2011,"semi-final-2","cy","fr","",NA,NA
2011,"semi-final-2","cy","md","",NA,NA
2011,"semi-final-2","cy","gr","",NA,NA
2011,"semi-final-2","cy","dk","",NA,NA
2011,"semi-final-2","cy","rs","",NA,NA
2011,"semi-final-2","cy","se","",NA,NA
2011,"semi-final-2","cy","ge","",NA,NA
2011,"semi-final-2","cy","ba","",NA,NA
2011,"semi-final-2","dk","az","",NA,NA
2011,"semi-final-2","dk","gr","",NA,NA
2011,"semi-final-2","dk","fr","",NA,NA
2011,"semi-final-2","dk","fr","",NA,NA
2011,"semi-final-2","dk","ru","",NA,NA
2011,"semi-final-2","dk","ie","",NA,NA
2011,"semi-final-2","dk","ua","",NA,NA
2011,"semi-final-2","dk","de","",NA,NA
2011,"semi-final-2","dk","ro","",NA,NA
2011,"semi-final-2","dk","se","",NA,NA
2011,"semi-final-2","dk","lt","",NA,NA
2011,"semi-final-2","dk","rs","",NA,NA
2011,"semi-final-2","dk","si","",NA,NA
2011,"semi-final-2","dk","gb","",NA,NA
2011,"semi-final-2","dk","ge","",NA,NA
2011,"semi-final-2","dk","at","",NA,NA
2011,"semi-final-2","dk","md","",NA,NA
2011,"semi-final-2","dk","it","",NA,NA
2011,"semi-final-2","dk","ba","",NA,NA
